"EID","TYPECODE","DJDATE","IFHOME"
"s125576","4115616","2014-04","1"
"s125576","4984661","2015-02","1"
"s50926","4895002","2014-12","1"
"s504888","4055854","2014-03","1"
"s504888","4011549","2014-02","1"
"s504888","4754208","2014-11","0"
"s504888","4330581","2014-07","1"
"s504888","4078261","2014-04","1"
"s398638","4156685","2014-05","1"
"s398638","4254986","2014-06","1"
"s398638","5659148","2015-08","1"
"s398638","4068814","2014-03","1"
"s500102","5224410","2015-04","1"
"s85982","3150204","2013-11","0"
"s85982","3148844","2013-11","0"
"s85982","4349535","2014-07","0"
"s85982","3986017","2014-01","0"
"s85982","5154502","2015-04","1"
"s85982","5382074","2015-06","0"
"s207202","3186719","2013-12","1"
"s174982","3028389","2013-09","0"
"s174982","4688559","2014-11","1"
"s171053","5777404","2015-08","0"
"s193054","5217163","2015-04","0"
"s344988","4272767","2014-06","0"
"s344988","4123049","2014-04","0"
"s210142","3239152","2013-12","1"
"s497920","3073691","2013-10","0"
"s497920","5016078","2015-02","0"
"s208063","3992742","2014-01","0"
"s170870","4438722","2014-08","1"
"s170870","4195591","2014-05","1"
"s170870","4438713","2014-08","1"
"s399900","3179757","2013-12","0"
"s399900","5311831","2015-05","0"
"s399900","5610018","2015-07","0"
"s399900","5672104","2015-08","0"
"s399900","5726335","2015-08","0"
"s399900","4464573","2014-08","0"
"s399900","4668789","2014-10","0"
"s399900","4751846","2014-11","0"
"s399900","5313436","2015-05","0"
"s399900","4773583","2014-11","0"
"s399900","5597473","2015-07","1"
"s399900","4627440","2014-10","1"
"s399900","5562314","2015-07","0"
"s399900","4771599","2014-11","0"
"s399900","4139724","2014-05","1"
"s399900","4952113","2015-01","0"
"s399900","4121059","2014-04","0"
"s399900","4795782","2014-12","0"
"s399900","4792656","2014-12","0"
"s383616","4506443","2014-09","1"
"s383616","4506473","2014-09","1"
"s248287","5482499","2015-06","1"
"s248287","4132685","2014-04","1"
"s248287","4307959","2014-07","1"
"s248287","4196440","2014-05","0"
"s248287","4689083","2014-11","1"
"s473285","4512761","2014-09","0"
"s473285","4425483","2014-08","0"
"s473285","4990824","2015-02","0"
"s473285","4844664","2014-12","0"
"s473285","4990825","2015-02","0"
"s179141","3239152","2013-12","1"
"s36820","3118700","2013-11","1"
"s36820","3107288","2013-11","1"
"s36820","3024793","2013-09","1"
"s36820","3189523","2013-12","1"
"s36820","3209882","2013-12","1"
"s36820","3072548","2013-10","1"
"s36820","3188582","2013-12","1"
"s36820","3243603","2013-12","1"
"s36820","3244917","2013-12","1"
"s36820","3168132","2013-11","1"
"s36820","3087969","2013-10","1"
"s36820","3129208","2013-11","1"
"s36820","3227991","2013-12","1"
"s36820","3002694","2013-09","1"
"s36820","3164185","2013-11","1"
"s36820","3162927","2013-11","1"
"s36820","3008903","2013-09","1"
"s36820","3171603","2013-11","1"
"s36820","3217702","2013-12","1"
"s36820","3163953","2013-11","1"
"s36820","3163951","2013-11","1"
"s36820","3164096","2013-11","1"
"s36820","2992812","2013-09","1"
"s36820","2983783","2013-09","1"
"s36820","4104333","2014-04","1"
"s36820","4278987","2014-06","1"
"s36820","4734431","2014-11","1"
"s36820","4536566","2014-09","1"
"s36820","4011138","2014-02","1"
"s36820","4210694","2014-05","1"
"s36820","4505633","2014-09","1"
"s36820","4388313","2014-07","1"
"s36820","5135357","2015-03","1"
"s36820","5234961","2015-04","1"
"s36820","4899752","2015-01","1"
"s36820","4729878","2014-11","1"
"s36820","5096276","2015-03","1"
"s36820","4751425","2014-11","1"
"s36820","5165637","2015-04","1"
"s36820","4662520","2014-10","1"
"s36820","4729556","2014-11","1"
"s36820","4392056","2014-07","1"
"s36820","4307711","2014-07","0"
"s36820","4821223","2014-12","1"
"s36820","4508228","2014-09","1"
"s36820","4658072","2014-10","1"
"s36820","4815817","2014-12","1"
"s36820","4392560","2014-07","0"
"s36820","4469747","2014-08","1"
"s36820","4653909","2014-10","1"
"s36820","5266512","2015-05","1"
"s36820","4260751","2014-06","1"
"s36820","4241080","2014-06","1"
"s36820","4595886","2014-09","1"
"s36820","4789506","2014-12","0"
"s36820","4821631","2014-12","1"
"s36820","4631581","2014-10","1"
"s36820","4929247","2015-01","1"
"s36820","4021473","2014-02","1"
"s36820","5100630","2015-03","1"
"s36820","5142362","2015-03","1"
"s36820","5246339","2015-04","1"
"s36820","4374262","2014-07","1"
"s36820","4757687","2014-11","1"
"s36820","4153597","2014-05","1"
"s36820","4247883","2014-06","1"
"s36820","4884044","2014-12","1"
"s36820","4241213","2014-06","1"
"s36820","4198729","2014-05","1"
"s36820","4873487","2014-12","1"
"s36820","4104931","2014-04","1"
"s36820","4102406","2014-04","1"
"s36820","4375711","2014-07","1"
"s36820","4735315","2014-11","1"
"s36820","5310456","2015-05","1"
"s36820","4918647","2015-01","1"
"s36820","5270871","2015-05","1"
"s36820","4205755","2014-04","1"
"s36820","4008748","2014-02","1"
"s36820","4027528","2014-02","1"
"s36820","4768788","2014-11","1"
"s36820","4208973","2014-04","1"
"s36820","4356220","2014-07","1"
"s36820","5150232","2015-04","1"
"s36820","4151228","2014-05","1"
"s36820","4429047","2014-08","0"
"s36820","4815570","2014-12","1"
"s36820","4915271","2015-01","1"
"s36820","5214126","2015-04","1"
"s36820","4597673","2014-09","1"
"s36820","4809045","2014-12","1"
"s36820","4675978","2014-10","1"
"s36820","4658070","2014-10","1"
"s36820","4423969","2014-08","1"
"s36820","4007573","2014-01","1"
"s36820","4915212","2015-01","1"
"s36820","5234948","2015-04","1"
"s36820","4388517","2014-07","1"
"s36820","4571485","2014-09","1"
"s36820","4009904","2014-02","1"
"s432445","2994811","2013-09","1"
"s250140","5359154","2015-06","1"
"s250140","4918929","2015-01","1"
"s250140","5486641","2015-06","1"
"s250140","4821399","2014-12","1"
"s250140","4815827","2014-12","1"
"s250140","5359144","2015-06","1"
"s250140","4745533","2014-11","1"
"s250140","4922334","2015-01","1"
"s250140","4872958","2014-12","1"
"s250140","4644265","2014-10","1"
"s250140","4762266","2014-11","1"
"s250140","4821404","2014-12","1"
"s250140","5166403","2015-04","1"
"s250140","5486541","2015-06","1"
"s250140","4815152","2014-12","1"
"s250140","4967704","2015-01","1"
"s250140","5437831","2015-06","1"
"s250140","4827476","2014-12","1"
"s250140","4873952","2014-12","1"
"s250140","4827846","2014-12","1"
"s250140","5314588","2015-05","1"
"s250140","4704233","2014-11","1"
"s517888","2993442","2013-09","0"
"s517888","2993337","2013-09","0"
"s517888","2993689","2013-09","0"
"s284895","4866454","2014-12","1"
"s284895","5338885","2015-05","1"
"s128761","4386673","2014-07","0"
"s128761","5384818","2015-06","0"
"s345210","5762041","2015-08","0"
"s345210","4133168","2014-04","1"
"s281403","5117968","2015-03","1"
"s281403","4326755","2014-07","1"
"s333108","5231066","2015-04","1"
"s29706","5259256","2015-05","0"
"s29706","4325140","2014-07","0"
"s29706","5264030","2015-05","0"
"s29706","5419952","2015-06","0"
"s29706","4975951","2015-01","0"
"s428883","3223437","2013-12","0"
"s428883","3228746","2013-12","0"
"s428883","4853585","2014-12","0"
"s428883","5015277","2015-02","1"
"s428883","5017134","2015-02","0"
"s428883","4921427","2015-01","0"
"s428883","4893746","2014-12","0"
"s428883","5644655","2015-07","1"
"s59665","4611678","2014-10","1"
"s59665","4450182","2014-08","1"
"s59665","4178429","2014-05","1"
"s59665","5457252","2015-06","1"
"s59665","5198276","2015-04","1"
"s59665","4691298","2014-11","1"
"s59665","4321347","2014-07","1"
"s59665","4357464","2014-07","0"
"s303218","5353602","2015-05","1"
"s478142","4384011","2014-07","1"
"s429332","3031041","2013-09","0"
"s429332","5410203","2015-06","0"
"s429332","4743856","2014-11","0"
"s429332","5044002","2015-03","0"
"s429332","4747449","2014-11","0"
"s429332","5535293","2015-07","1"
"s392876","3221063","2013-12","1"
"s392876","5704225","2015-08","0"
"s392876","3116937","2013-11","1"
"s392876","3085879","2013-10","1"
"s392876","4400581","2014-07","1"
"s392876","5391576","2015-06","1"
"s392876","4241131","2014-06","1"
"s392876","4549573","2014-09","0"
"s392876","4779482","2014-11","1"
"s392876","4779485","2014-11","1"
"s392876","3982771","2014-01","1"
"s392876","5062332","2015-03","0"
"s392876","4873505","2014-12","1"
"s392876","4442096","2014-08","1"
"s392876","4588714","2014-09","1"
"s278248","3026968","2013-09","0"
"s278248","2976537","2013-09","1"
"s278248","3200184","2013-12","0"
"s278248","3136204","2013-11","0"
"s278248","3120688","2013-11","1"
"s278248","3209008","2013-12","0"
"s278248","3209060","2013-12","1"
"s278248","3167171","2013-11","1"
"s278248","2987902","2013-09","1"
"s278248","3045960","2013-10","1"
"s278248","3197533","2013-12","1"
"s278248","3217725","2013-12","1"
"s278248","3121374","2013-11","1"
"s278248","3101352","2013-11","0"
"s278248","3112815","2013-11","1"
"s278248","3210236","2013-12","0"
"s278248","3184111","2013-12","0"
"s278248","3228048","2013-12","1"
"s278248","3141322","2013-11","1"
"s278248","3162777","2013-11","1"
"s278248","3163012","2013-11","0"
"s278248","3054281","2013-10","1"
"s278248","3129342","2013-11","1"
"s278248","3218159","2013-12","0"
"s278248","3197524","2013-12","1"
"s278248","3111638","2013-11","0"
"s278248","3023188","2013-09","0"
"s278248","3182699","2013-12","0"
"s278248","3187728","2013-12","0"
"s278248","3111640","2013-11","0"
"s278248","3138772","2013-11","0"
"s278248","3244600","2013-12","0"
"s278248","3227660","2013-12","0"
"s278248","3228091","2013-12","1"
"s278248","3164653","2013-11","1"
"s278248","3217719","2013-12","1"
"s278248","3091654","2013-10","1"
"s278248","2996920","2013-09","1"
"s278248","2980922","2013-09","0"
"s278248","3043413","2013-10","1"
"s278248","3110058","2013-11","0"
"s278248","3121547","2013-11","0"
"s278248","3242568","2013-12","0"
"s278248","2988654","2013-09","1"
"s278248","3085557","2013-10","1"
"s278248","3140568","2013-11","0"
"s278248","3184172","2013-12","0"
"s278248","3054523","2013-10","1"
"s278248","3059032","2013-10","1"
"s278248","3217476","2013-12","0"
"s278248","3210032","2013-12","1"
"s278248","3066348","2013-10","0"
"s278248","3101524","2013-11","1"
"s278248","3217828","2013-12","0"
"s278248","3210079","2013-12","0"
"s278248","3026613","2013-09","1"
"s278248","3171656","2013-11","1"
"s278248","3171557","2013-11","1"
"s278248","3062387","2013-10","1"
"s278248","3055236","2013-10","1"
"s278248","3217498","2013-12","1"
"s278248","2994060","2013-09","0"
"s278248","3163450","2013-11","1"
"s278248","3114948","2013-11","0"
"s278248","3118697","2013-11","0"
"s278248","3076739","2013-10","0"
"s278248","3173280","2013-12","0"
"s278248","3079040","2013-10","0"
"s278248","3075437","2013-10","0"
"s278248","3168327","2013-11","1"
"s278248","3240266","2013-12","1"
"s278248","3101540","2013-11","1"
"s278248","3104596","2013-11","0"
"s278248","3076727","2013-10","1"
"s278248","3224444","2013-12","0"
"s278248","3117157","2013-11","0"
"s278248","3163993","2013-11","1"
"s278248","3165160","2013-11","1"
"s278248","3101472","2013-11","0"
"s278248","3184281","2013-12","1"
"s278248","3188073","2013-12","1"
"s278248","3168330","2013-11","1"
"s278248","3024580","2013-09","1"
"s278248","3164589","2013-11","1"
"s278248","3100471","2013-11","1"
"s278248","3101258","2013-11","0"
"s278248","3167096","2013-11","0"
"s278248","3170982","2013-11","0"
"s278248","3082346","2013-10","1"
"s278248","3136148","2013-11","0"
"s278248","2977246","2013-09","1"
"s278248","3183061","2013-12","1"
"s278248","3121535","2013-11","1"
"s278248","3194214","2013-12","0"
"s278248","3164587","2013-11","1"
"s278248","3057219","2013-10","1"
"s278248","3133186","2013-11","1"
"s278248","2974613","2013-09","1"
"s278248","3210154","2013-12","0"
"s278248","2982906","2013-09","0"
"s278248","3082962","2013-10","1"
"s278248","3088878","2013-10","1"
"s278248","3244742","2013-12","1"
"s278248","3073332","2013-10","0"
"s278248","3241737","2013-12","1"
"s278248","3035317","2013-10","1"
"s278248","3058289","2013-10","1"
"s278248","2970907","2013-09","1"
"s278248","3167168","2013-11","1"
"s278248","3107274","2013-11","0"
"s278248","3026540","2013-09","0"
"s278248","3228028","2013-12","1"
"s278248","3125537","2013-11","0"
"s278248","3189232","2013-12","0"
"s278248","3132948","2013-11","0"
"s278248","3037063","2013-10","1"
"s278248","2983582","2013-09","0"
"s278248","3064205","2013-10","0"
"s278248","3023356","2013-09","1"
"s278248","3106571","2013-11","1"
"s278248","3163815","2013-11","1"
"s278248","3164563","2013-11","1"
"s278248","3184351","2013-12","1"
"s278248","3182848","2013-12","1"
"s278248","3171905","2013-11","0"
"s278248","3057233","2013-10","0"
"s278248","3001387","2013-09","0"
"s278248","3023623","2013-09","0"
"s278248","3084425","2013-10","1"
"s278248","3164184","2013-11","0"
"s278248","3118568","2013-11","1"
"s278248","3075419","2013-10","0"
"s278248","3117260","2013-11","0"
"s278248","3110081","2013-11","0"
"s278248","3101236","2013-11","1"
"s278248","3199257","2013-12","0"
"s278248","3122211","2013-11","1"
"s278248","3082143","2013-10","1"
"s278248","3173396","2013-12","1"
"s278248","3046136","2013-10","1"
"s278248","3171994","2013-11","0"
"s278248","3227724","2013-12","1"
"s278248","3131156","2013-11","0"
"s278248","3065539","2013-10","1"
"s278248","3132947","2013-11","0"
"s278248","3125321","2013-11","1"
"s278248","2972261","2013-09","0"
"s278248","3183871","2013-12","0"
"s278248","3168325","2013-11","1"
"s278248","3240169","2013-12","0"
"s278248","3104112","2013-11","1"
"s278248","3163723","2013-11","0"
"s278248","3164180","2013-11","1"
"s278248","3085976","2013-10","1"
"s278248","3036326","2013-10","1"
"s278248","3182966","2013-12","0"
"s278248","3069176","2013-10","0"
"s278248","3187692","2013-12","0"
"s278248","3209111","2013-12","0"
"s278248","3018729","2013-09","1"
"s278248","3197071","2013-12","1"
"s278248","3183891","2013-12","0"
"s278248","3209016","2013-12","1"
"s278248","3060911","2013-10","1"
"s278248","3101055","2013-11","1"
"s278248","3002879","2013-09","0"
"s278248","4014068","2014-02","0"
"s278248","4780085","2014-11","0"
"s278248","4210583","2014-05","0"
"s278248","4845947","2014-12","0"
"s278248","4278428","2014-06","0"
"s278248","5200862","2015-04","1"
"s278248","4103624","2014-04","0"
"s278248","3165936","2013-11","0"
"s278248","4125992","2014-04","1"
"s278248","3983911","2014-01","1"
"s278248","4420020","2014-08","1"
"s278248","4695033","2014-11","1"
"s278248","5453656","2015-06","1"
"s278248","4840760","2014-12","1"
"s278248","4205096","2014-05","0"
"s278248","5466213","2015-06","1"
"s278248","4101166","2014-04","1"
"s278248","4631571","2014-10","1"
"s278248","4205103","2014-05","0"
"s278248","4279623","2014-06","0"
"s278248","4309176","2014-07","0"
"s278248","4340948","2014-07","1"
"s278248","4461899","2014-08","0"
"s278248","4104446","2014-04","1"
"s278248","5676236","2015-08","1"
"s278248","4308448","2014-07","0"
"s278248","5180833","2015-04","0"
"s278248","3966866","2014-01","1"
"s278248","4330416","2014-07","1"
"s278248","4522539","2014-09","0"
"s278248","4106831","2014-04","1"
"s278248","4700237","2014-11","1"
"s278248","4750659","2014-11","0"
"s278248","4750658","2014-11","0"
"s278248","5463709","2015-06","1"
"s278248","4279774","2014-06","0"
"s278248","4241057","2014-06","0"
"s278248","4308656","2014-07","0"
"s278248","4411964","2014-08","0"
"s278248","4406482","2014-07","0"
"s278248","4248841","2014-06","0"
"s278248","4415976","2014-08","0"
"s278248","4795106","2014-12","0"
"s278248","5403388","2015-06","1"
"s278248","4261060","2014-06","0"
"s278248","4345112","2014-07","1"
"s278248","4462123","2014-08","1"
"s278248","4027686","2014-02","0"
"s278248","4671827","2014-10","0"
"s278248","4785316","2014-11","0"
"s278248","4757757","2014-11","0"
"s278248","5342411","2015-05","1"
"s278248","4104374","2014-04","1"
"s278248","4411681","2014-08","1"
"s278248","5097306","2015-03","0"
"s278248","4027694","2014-02","1"
"s278248","5501373","2015-07","1"
"s278248","4825585","2014-12","0"
"s278248","5764090","2015-08","1"
"s278248","4473703","2014-08","1"
"s278248","5046221","2015-03","1"
"s278248","5320257","2015-05","0"
"s278248","4241186","2014-06","1"
"s278248","4789141","2014-12","1"
"s278248","4330417","2014-07","1"
"s278248","4205455","2014-04","0"
"s278248","4206143","2014-04","1"
"s278248","4375538","2014-07","0"
"s278248","4390483","2014-07","0"
"s278248","4454894","2014-08","1"
"s278248","4810367","2014-12","1"
"s278248","4921991","2015-01","0"
"s278248","4197662","2014-05","0"
"s278248","4205087","2014-05","0"
"s278248","4584492","2014-09","0"
"s278248","4374856","2014-07","0"
"s278248","4762243","2014-11","0"
"s278248","4197665","2014-05","0"
"s278248","4239967","2014-06","0"
"s278248","4371450","2014-07","1"
"s278248","5439949","2015-06","1"
"s278248","4102782","2014-04","1"
"s278248","4107048","2014-04","0"
"s278248","4248828","2014-06","0"
"s278248","4103515","2014-04","1"
"s278248","4761803","2014-11","0"
"s278248","4423625","2014-08","0"
"s278248","5111432","2015-03","1"
"s278248","4205097","2014-05","0"
"s278248","4278818","2014-06","0"
"s278248","4312185","2014-07","0"
"s278248","4586069","2014-09","0"
"s278248","4102510","2014-04","0"
"s278248","4103517","2014-04","0"
"s278248","4196995","2014-05","1"
"s278248","4860872","2014-12","0"
"s278248","5197273","2015-04","0"
"s278248","4603408","2014-10","0"
"s278248","4248727","2014-06","1"
"s278248","4366889","2014-07","1"
"s278248","4825571","2014-12","0"
"s278248","5471907","2015-06","1"
